,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.45,-0.44,0.13,0.54,0.20,-0.01,0.19,1.36
1,30,32,39,37,41,26,20,26
2,-0.75,-0.39,0.11,0.27,-0.07,0.03,0.23,1.30
3,-1.11,-0.44,1.11,0.28,-1.02,-0.68,1.37,1.92
4,-2120%,-438%,258%,129%,8%,-55%,23%,586%
