,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.96,0.86,0.72,0.72,0.81,0.74,0.78,0.50
1,37,23,21,18,13,19,18,16
2,0.92,0.84,0.70,0.68,0.71,0.64,0.83,0.39
3,0.98,0.87,0.77,0.81,0.76,0.21,1.01,0.24
4,20%,2%,-52%,-7%,-22%,-76%,31%,-70%
