,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.52,1.34,1.41,1.55,1.58,1.73,1.88,2.09
1,10,7,8,6,3,8,4,3
2,1.47,1.34,1.39,1.51,1.53,1.53,1.80,2.05
3,1.57,1.38,1.56,1.83,1.82,1.74,2.02,2.13
4,19%,11%,-3%,8%,16%,26%,29%,16%
