,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.25,-0.19,-1.67,-0.99,-0.91,-0.81,-0.28,0.06
1,35,40,38,24,24,18,16,14
2,0.24,-0.15,-1.68,-1.04,-0.96,-0.85,-0.37,-0.04
3,0.08,-0.45,-1.52,-1.08,-0.90,-0.68,-0.13,0.03
4,-43%,-475%,-761%,-448%,-1225%,-51%,91%,103%
