,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,3.83,3.72,5.24,3.40,2.58,4.39,4.63,4.53
1,58,53,44,34,27,48,41,33
2,3.77,3.63,5.28,3.11,2.41,4.39,4.43,4.41
3,3.90,3.72,7.12,3.51,2.52,5.31,4.70,4.52
4,19%,0%,98%,-10%,-35%,43%,-34%,29%
