,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.12,-0.11,0.01,0.56,0.65,0.35,0.70,1.03
1,8,7,5,4,3,3,3,3
2,0.06,-0.10,0.01,0.55,0.61,0.33,0.69,1.02
3,0.10,-0.09,0.03,0.56,0.61,0.56,0.96,1.02
4,-89%,-133%,-91%,800%,510%,722%,3100%,82%
