,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.13,-0.08,-0.32,-,-,-,-,0.31
1,5,4,4,,,,,3
2,0.12,-0.09,-0.36,0.70,1.12,0.39,0.33,0.24
3,0.13,-0.15,-0.22,0.76,1.35,0.17,0.55,0.49
4,-77%,-275%,-2100%,381%,938%,212%,351%,-36%
