,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.69,0.58,0.63,0.81,0.96,1.12,1.06,1.24
1,6,5,3,4,4,6,7,5
2,0.70,0.64,0.43,0.83,0.92,1.04,1.04,1.22
3,0.52,0.66,0.47,1.14,1.19,1.04,1.10,1.18
4,-53%,-16%,-31%,70%,129%,58%,134%,4%
