,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,0.34,0.38
1,,,,,,,4,4
2,-,-,-,-,-,-,0.32,0.35
3,-,-,-,-,0.13,0.26,0.44,0.44
4,-,-,-,-,-,-,-,-
