,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.63,0.63,0.92,0.93,0.90,1.07,1.34,1.13
1,10,6,8,5,4,6,5,7
2,0.57,0.59,0.86,0.88,0.84,1.09,1.29,1.06
3,0.74,0.83,0.95,1.15,0.71,1.42,1.52,1.21
4,17%,26%,36%,58%,-4%,71%,60%,5%
