,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.33,1.81,1.28,2.07,-,2.21,1.54,1.90
1,4,5,5,4,,4,5,5
2,1.29,1.74,1.29,2.07,1.24,2.18,1.39,1.84
3,1.35,1.76,1.53,2.61,1.39,2.44,1.70,1.72
4,29%,-14%,55%,37%,3%,39%,11%,-34%
