,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.29,1.31,1.18,1.20,1.14,1.24,1.16,1.18
1,191,162,147,157,155,159,109,116
2,1.25,1.28,1.11,1.11,1.11,1.15,1.07,1.11
3,1.52,1.45,1.23,1.11,1.52,1.39,1.28,1.71
4,19%,63%,16%,-22%,0%,-4%,4%,54%
