,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.30,0.19,0.25,0.73,0.92,0.75,0.90,0.45
1,7,8,13,7,4,10,6,5
2,0.29,0.18,0.22,0.66,0.84,0.66,0.71,0.42
3,0.34,0.21,0.54,1.13,0.99,0.99,0.66,0.50
4,-50%,-65%,93%,74%,191%,371%,22%,-56%
