,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,2.01,1.91
1,,,,,,,3,3
2,-,-,-,-,-,-,1.61,1.85
3,1.00,1.08,2.84,2.71,2.47,3.08,1.92,2.15
4,75%,177%,173%,92%,147%,185%,-32%,-21%
