,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.01,-,-,-,-,-,-,-
1,4,,,,,,,
2,0,-,-,-,-,-,-,-
3,0.15,-0.03,0.33,0.13,0.34,0.05,0.41,0.26
4,-,-200%,94%,30%,127%,267%,24%,100%
