,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.24,-0.18,-0.25,-0.25,-,-0.27,-0.24,-0.27
1,9,8,6,3,,4,6,4
2,-0.26,-0.24,-0.26,-0.26,-0.26,-0.27,-0.23,-0.29
3,-0.02,-0.24,-0.24,-0.26,-0.34,-0.36,-0.24,-0.33
4,92%,14%,29%,24%,-1600%,-50%,0%,-27%
