,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.86,0.79,0.96,1.02,1.08,1.10,1.21,1.12
1,124,127,114,116,103,140,92,110
2,0.84,0.75,0.87,1.00,1.00,1.01,1.12,1.07
3,0.86,0.83,1.07,1.07,1.08,1.22,1.15,1.11
4,25%,6%,24%,41%,26%,47%,7%,4%
