,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.77,0.70,0.71,-,0.91,-,0.84
1,,4,3,4,,4,,6
2,-,0.76,0.68,0.71,0.78,0.87,0.77,0.80
3,0.79,0.84,0.68,0.72,0.90,0.89,0.86,0.80
4,3%,5%,-9%,-9%,14%,6%,26%,10%
