,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.75,0.88,-1.05,1.18,1.98,1.54,1.49,0.94
1,27,14,21,18,14,5,9,8
2,1.78,0.73,-1.22,1.19,1.97,1.43,1.38,0.81
3,1.84,0.88,-1.40,1.48,2.19,1.79,1.20,0.73
4,30%,-27%,-201%,14%,19%,103%,186%,-51%
