,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.13,-0.48,-,-,-,-0.58,-,-
1,4,5,,,,3,,
2,0.04,-0.50,-0.56,-0.18,-0.11,-0.59,-0.31,-0.18
3,-0.08,-0.59,-0.33,-0.21,-0.38,-0.97,-0.48,-1.01
4,-115%,11%,-210%,-600%,-375%,-64%,-45%,-381%
