,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.03,-0.10,-0.11,0,0.11,-,0.12,0.21
1,8,3,4,5,3,,3,4
2,-0.05,-0.08,-0.08,-0.03,0.08,0.03,0.10,0.19
3,-0.09,-0.11,-0.04,0.01,0.10,-0.02,0.18,0.20
4,84%,85%,92%,104%,211%,82%,550%,1900%
