,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.41,1.25,1.02,1.11,0.88,0.98,0.78,0.72
1,25,16,14,13,10,12,6,8
2,1.38,1.22,1.02,1.06,0.77,0.95,0.80,0.69
3,1.42,1.17,1.26,1.02,0.94,0.70,0.75,0.87
4,15%,-5%,15%,-24%,-34%,-40%,-40%,-15%
