,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.21,0.32,0.07,-,-,0.63,0.60,0.62
1,5,5,3,,,34,9,9
2,0.18,0.32,0.02,0.29,0.36,0.61,0.56,0.52
3,0.31,0.37,0.38,0.56,0.57,0.82,1.22,0.57
4,55%,37%,15%,70%,84%,122%,221%,2%
