,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.53,0.54,-0.62,0.18,0.51,0.62,1.09,0.89
1,24,20,17,15,12,16,16,16
2,0.52,0.54,-0.62,0.19,0.49,0.59,1.03,0.81
3,0.61,0.24,-0.48,0.42,0.28,0.91,1.08,0.75
4,45%,-66%,-176%,-19%,-54%,279%,325%,79%
