,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.50,0.47,0.36,0.43,0.59,0.56,0.59,0.69
1,19,15,13,15,10,9,7,8
2,0.49,0.46,0.35,0.42,0.54,0.54,0.57,0.62
3,0.48,0.46,0.38,0.65,0.59,0.62,0.78,0.62
4,4%,-8%,-25%,38%,23%,35%,105%,-5%
