,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,3.95,1.10,-5.25,-5.03,-2.26,-2.12,2.91,0.96
1,25,21,18,17,17,14,11,12
2,3.87,0.53,-5.31,-5.14,-2.31,-3.10,2.88,0.64
3,3.72,2.05,-5.96,-4.28,-1.12,-3.58,3.46,0.66
4,45%,-48%,-224%,-259%,-130%,-275%,158%,115%
