,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,0.82,0.85,0.56,0.70,0.71,1.19,0.71,0.65
1,6,5,4,4,5,3,4,4
2,0.80,0.86,0.51,0.67,0.66,1.21,0.67,0.67
3,0.80,0.92,0.67,0.82,0.59,0.69,0.66,0.77
4,-18%,-6%,-24%,4%,-26%,-25%,-1%,-6%
