,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-0.47,-,-0.47
1,,,,,,5,,3
2,-,-,-,-,-0.52,-0.50,-0.44,-0.59
3,-0.41,-0.52,-0.63,-0.50,-0.44,-0.33,0.36,-0.19
4,-,74%,-62%,-22%,-7%,37%,157%,62%
