,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.45,1.47,1.02,1.59,1.61,1.80,2.00,2.07
1,10,9,11,7,8,6,6,9
2,1.40,1.44,0.90,1.61,1.52,1.53,1.68,1.74
3,1.98,1.58,0.83,1.73,2.03,2.20,2.37,2.39
4,47%,7%,-40%,12%,3%,39%,186%,38%
