,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,-,0.87
1,,,,,,,,3
2,-,-,-,-,-,-,-,0.84
3,0.88,0.81,0.85,0.83,0.83,0.87,0.93,0.92
4,14%,11%,10%,2%,-6%,7%,9%,11%
