,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.39,0.73,-0.12,-0.53,-0.10,-0.21,0.16,0.01
1,19,13,15,10,11,10,8,8
2,1.18,0.67,-0.05,-0.42,-0.39,-0.61,-0.44,-0.47
3,1.08,0.01,-1.13,2.04,5.59,3.46,2.02,0.65
4,-47%,-99%,-195%,51%,418%,34500%,279%,-68%
