,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.78,0.85,0.78,0.84,0.82,0.88,0.88,0.91
1,4,6,3,4,3,5,6,6
2,0.75,0.83,0.77,0.82,0.77,0.87,0.86,0.89
3,0.75,0.94,0.79,0.86,0.82,0.90,0.84,0.91
4,-11%,11%,-17%,-11%,9%,-4%,6%,6%
