,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.22,-0.03,-0.16,-0.26,-0.07,-0.13,-0.17,-0.22
1,6,8,8,6,5,5,4,5
2,0.28,-0.03,-0.31,-0.25,-0.12,-0.10,-0.15,-0.16
3,0.19,0.06,-0.77,-0.17,-0.65,-0.39,-0.26,-0.23
4,-49%,-88%,-505%,-525%,-442%,-750%,66%,-35%
